ID,Category,Elements,Support_or_material,Reaction_or_application,Title,Journal,Year,Publisher,DOI,Accessible_URL,Open_PDF_URL,PDF_Status,Local_PDF_Path,Chinese_Introduction,Classification_Reason
E0079,Experimental,Pt,graphene,CO oxidation,Single Pt atom supported on penta-graphene as an efficient catalyst for CO oxidation,Physical Chemistry Chemical Physics,2019,Royal Society of Chemistry,10.1039/c9cp02306b,https://doi.org/10.1039/c9cp02306b,,no_open_pdf_in_metadata,,"本文关注 Pt 单原子位点在 graphene 等载体上的催化行为，主要应用于CO oxidation。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：We performed a systematic study of CO oxidation on a single Pt atom supported on penta-graphene (Pt/PG) by utilizing spin-polarized first-principles calculations. The results manifested that Pt/PG, as a single-atom catalyst, exhibited excellent catalytic activ",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0080,Experimental,Fe; Co; Ni,graphene,hydrogen evolution reaction,Single-Atom Coated Separator for Robust Lithium–Sulfur Batteries,ACS Applied Materials & Interfaces,2019,American Chemical Society,10.1021/acsami.9b05628,https://doi.org/10.1021/acsami.9b05628,,no_open_pdf_in_metadata,,"本文关注 Fe, Co, Ni 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Lithium–sulfur (Li–S) batteries are strong contenders among lithium batteries due to superior capacity and energy density, but the polysulfide shuttling effect limits the cycle life and reduces energy efficiency due to a voltage gap between charge and discharg",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0082,Experimental,Cr,graphene,hydrogen evolution reaction,Single‐Atom Catalysis Using Chromium Embedded in Divacant Graphene for Conversion of Dinitrogen to Ammonia,ChemPhysChem,2019,Wiley,10.1002/cphc.201900519,https://doi.org/10.1002/cphc.201900519,,no_open_pdf_in_metadata,,"本文关注 Cr 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Reduction of dinitrogen to ammonia under ambient conditions is a long‐standing challenge. The few metal‐based catalysts proposed have conspicuous disadvantages such as high cost, high energy consumption, and being hazardous to the environment. Single‐",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0084,Experimental,Fe,graphene oxide,catalysis,Single‐Atom Catalysts: Ambient Synthesis of Single‐Atom Catalysts from Bulk Metal via Trapping of Atoms by Surface Dangling Bonds (Adv. Mater. 44/2019),Advanced Materials,2019,,10.1002/adma.201970316,https://doi.org/10.1002/adma.201970316,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.201970316,download_failed: HTTPError,,本文关注 Fe 单原子位点在 graphene oxide 等载体上的催化行为，主要应用于catalysis。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：A facile dangling-bond trapping strategy to construct single-atom catalysts under ambient conditions from easily accessible bulk Fe is presented by Yuen Wu and co-workers in article number 1904496. Oxygen dangling bonds on graphene oxide act like four fingers,题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0088,Experimental,Pt,graphene,hydrogen evolution reaction,Thermal Emitting Strategy to Synthesize Atomically Dispersed Pt Metal Sites from Bulk Pt Metal,Journal of the American Chemical Society,2019,American Chemical Society,10.1021/jacs.8b09834,https://doi.org/10.1021/jacs.8b09834,,no_open_pdf_in_metadata,,"本文关注 Pt 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Developing a facile route to access active and well-defined single atom sites catalysts has been a major area of focus for single atoms catalysts (SACs). Herein, we demonstrate a simple approach to generate atomically dispersed platinum via a thermal emitting",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0094,Experimental,Ti,graphene oxide,hydrogen evolution reaction,A Novel Single‐Atom Electrocatalyst Ti 1 /rGO for Efficient Cathodic Reduction in Hybrid Photovoltaics,Advanced Materials,2020,,10.1002/adma.202000478,https://doi.org/10.1002/adma.202000478,,no_open_pdf_in_metadata,,"本文关注 Ti 单原子位点在 graphene oxide 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Single‐atom catalysts (SACs) are a frontier research topic in the catalysis community. Carbon materials decorated with atomically dispersed Ti are theoretically predicted with many attractive applications. However, such material has not been achieved",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0096,Experimental,Fe; Co; Ni,graphene oxide,oxygen reduction reaction,Atomic Filtration by Graphene Oxide Membranes to Access Atomically Dispersed Single Atom Catalysts,ACS Catalysis,2020,American Chemical Society,10.1021/acscatal.0c02203,https://doi.org/10.1021/acscatal.0c02203,,no_open_pdf_in_metadata,,"本文关注 Fe, Co, Ni 单原子位点在 graphene oxide 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Single atom catalysts (SACs) as a kind of bright star catalyst have attracted great attention, constituting a series of intriguing properties for catalytic reactions. Herein, a simple and ingenious strategy is developed for the fabrication of SACs via atomic f",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0098,Experimental,Fe,graphene,CO2 reduction/conversion,Atomically Dispersed Iron–Nitrogen Sites on Hierarchically Mesoporous Carbon Nanotube and Graphene Nanoribbon Networks for CO 2 Reduction,ACS Nano,2020,American Chemical Society,10.1021/acsnano.9b09658,https://doi.org/10.1021/acsnano.9b09658,,no_open_pdf_in_metadata,,"本文关注 Fe 单原子位点在 graphene 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：at a low overpotential of 650 mV, making it one of the most active M-N/C catalysts reported. This work presents an effective strategy to fabricate advanced atomistic catalysts and highlights the key roles of support architecture in single-atom electrocatalysis",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0106,Experimental,Fe; Co; Ni,graphene oxide,oxygen reduction reaction,Bifunctional Single Atom Electrocatalysts: Coordination–Performance Correlations and Reaction Pathways,ACS Nano,2020,American Chemical Society,10.1021/acsnano.0c05088,https://doi.org/10.1021/acsnano.0c05088,,no_open_pdf_in_metadata,,"本文关注 Fe, Co, Ni 单原子位点在 graphene oxide 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Single atom catalysts (SACs) are ideal model systems in catalysis research. Here we employ SACs to address the fundamental catalytic challenge of generating well-defined active metal centers to elucidate their interactions with coordinating atoms, which define",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0111,Experimental,Ni,graphene,CO2 reduction/conversion,Controlled One‐pot Synthesis of Nickel Single Atoms Embedded in Carbon Nanotube and Graphene Supports with High Loading,ChemNanoMat,2020,Wiley,10.1002/cnma.202000223,https://doi.org/10.1002/cnma.202000223,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cnma.202000223,download_failed: HTTPError,,"本文关注 Ni 单原子位点在 graphene 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Single‐atom catalysts (SACs) have attracted much attentions due to the advantages of high catalysis efficiency and selectivity. However, the controllable and efficient synthesis of SACs remains a significant challenge. Herein, we report a controlled o",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0116,Experimental,Fe,graphene,oxygen reduction reaction,Designed Iron Single Atom Catalysts for Highly Efficient Oxygen Reduction Reaction in Alkaline and Acid Media,Advanced Materials Interfaces,2020,Wiley,10.1002/admi.202001788,https://doi.org/10.1002/admi.202001788,,no_open_pdf_in_metadata,,"本文关注 Fe 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Single atom catalysts (SACs) have attracted much attentions due to their advantages of high catalysis efficiency and excellent selectivity. However, for industrial applications, synthesis of SACs in large and practical quantities is very important. Th",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0121,Experimental,Fe; Co; Ni; W; Sn; Bi; In,graphene,CO2 reduction/conversion,Emerging Materials for Energy Catalysis,Advanced Energy Materials,2020,Wiley,10.1002/aenm.202000484,https://doi.org/10.1002/aenm.202000484,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.202000484,download_failed: HTTPError,,"本文关注 Fe, Co, Ni, W, Sn, Bi, In 单原子位点在 graphene 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Renewable energy and green chemicals/solar fuels production are substantially important for the sustainable development of our society. Tremendous achievements have been made in developing sustainable energy conversion and storage devices such as fuel cells, b",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
