ID,Category,Elements,Support_or_material,Reaction_or_application,Title,Journal,Year,Publisher,DOI,Accessible_URL,Open_PDF_URL,PDF_Status,Local_PDF_Path,Chinese_Introduction,Classification_Reason
E0034,Experimental,Fe; Zn; Pt,graphene,oxygen reduction reaction,A pyrolysis-free path toward superiorly catalytic nitrogen-coordinated single atom,Science Advances,2019,American Association for the Advancement of Science,10.1126/sciadv.aaw2322,https://doi.org/10.1126/sciadv.aaw2322,https://www.science.org/doi/pdf/10.1126/sciadv.aaw2322?download=true,download_failed: HTTPError,,"本文关注 Fe, Zn, Pt 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Nitrogen-coordinated single-atom catalysts (SACs) have emerged as a frontier for electrocatalysis (such as oxygen reduction) with maximized atom utilization and highly catalytic activity. The precise design and operable synthesis of SACs are vital for practica",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0035,Experimental,V; Cr; Mn; Fe; Co; Ni; Cu; Zn; Ru; Pt,carbon/other support,CO2 reduction/conversion,A universal ligand mediated method for large scale synthesis of transition metal single atom catalysts,Nature Communications,2019,Nature Portfolio,10.1038/s41467-019-12510-0,https://doi.org/10.1038/s41467-019-12510-0,https://www.nature.com/articles/s41467-019-12510-0.pdf,open_url_not_pdf,,"本文关注 V, Cr, Mn, Fe, Co, Ni, Cu, Zn, Ru, Pt 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：There is interest in metal single atom catalysts due to their remarkable activity and stability. However, the synthesis of metal single atom catalysts remains somewhat ad hoc, with no universal strategy yet reported that allows their generic synthesis. Herein,",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0036,Experimental,Pt,carbon/other support,hydrogen evolution reaction,A versatile route to fabricate single atom catalysts with high chemoselectivity and regioselectivity in hydrogenation,Nature Communications,2019,Nature Portfolio,10.1038/s41467-019-11619-6,https://doi.org/10.1038/s41467-019-11619-6,https://www.nature.com/articles/s41467-019-11619-6.pdf,open_url_not_pdf,,"本文关注 Pt 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Preparation of single atom catalysts (SACs) is of broad interest to materials scientists and chemists but remains a formidable challenge. Herein, we develop an efficient approach to synthesize SACs via a precursor-dilution strategy, in which metallopo",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0037,Experimental,Ni,carbon/other support,CO2 reduction/conversion,Activation of Ni Particles into Single Ni–N Atoms for Efficient Electrochemical Reduction of CO 2,Advanced Energy Materials,2019,Wiley,10.1002/aenm.201903068,https://doi.org/10.1002/aenm.201903068,,no_open_pdf_in_metadata,,"本文关注 Ni 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Electrochemical reduction of carbon dioxide (CO 2 ) to fuels and value‐added industrial chemicals is a promising strategy for keeping a healthy balance between energy supply and net carbon emissions. Here, the facile transformation of residual Ni part",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0038,Experimental,Co,N-doped carbon,hydrogen evolution reaction,"Aerobic oxidative cleavage of 1,2-diols catalyzed by atomic-scale cobalt-based heterogeneous catalyst",Communications Chemistry,2019,Nature Portfolio,10.1038/s42004-019-0116-5,https://doi.org/10.1038/s42004-019-0116-5,https://www.nature.com/articles/s42004-019-0116-5.pdf,open_url_not_pdf,,"本文关注 Co 单原子位点在 N-doped carbon 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract The oxidative cleavage of the C–C bonds in 1,2-diols is an important transformation in synthetic organic chemistry. The challenge for this reaction is to develop a recyclable catalyst and an efficient catalytic system that operates under mild conditio",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0039,Experimental,Cu,graphene,hydrogen evolution reaction,Anchoring Cu1 species over nanodiamond-graphene for semi-hydrogenation of acetylene,Nature Communications,2019,Nature Portfolio,10.1038/s41467-019-12460-7,https://doi.org/10.1038/s41467-019-12460-7,https://www.nature.com/articles/s41467-019-12460-7.pdf,open_url_not_pdf,,"本文关注 Cu 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：The design of cheap, non-toxic, and earth-abundant transition metal catalysts for selective hydrogenation of alkynes remains a challenge in both industry and academia. Here, we report a new atomically dispersed copper (Cu) catalyst supported on a defective nan",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0040,Experimental,Pd,graphene,hydrogen evolution reaction,Atomic Pd on Graphdiyne/Graphene Heterostructure as Efficient Catalyst for Aromatic Nitroreduction,Advanced Functional Materials,2019,Wiley,10.1002/adfm.201905423,https://doi.org/10.1002/adfm.201905423,,no_open_pdf_in_metadata,,"本文关注 Pd 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract With the maximum atom‐utilization efficiency, single atom catalysts (SACs) have attracted great research interest in catalysis science recently. To address the following key challenges for the further development of SACs: i) how to stabilize and avoid",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0041,Experimental,Pd,carbon nitride,hydrogen evolution reaction,Atomic palladium on graphitic carbon nitride as a hydrogen evolution catalyst under visible light irradiation,Communications Chemistry,2019,Nature Portfolio,10.1038/s42004-019-0117-4,https://doi.org/10.1038/s42004-019-0117-4,https://www.nature.com/articles/s42004-019-0117-4.pdf,open_url_not_pdf,,"本文关注 Pd 单原子位点在 carbon nitride 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Developing single-atom catalysts is extremely attractive for maximizing atomic efficiency and activity. However, the properties a nd roles of atomic catalysts in catalyzing water splitting reactions remain unclear. Here we report atomic palladium on g",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0042,Experimental,Ni,carbon/other support,CO2 reduction/conversion,Atomically dispersed nickel as coke-resistant active sites for methane dry reforming,Nature Communications,2019,Nature Portfolio,10.1038/s41467-019-12843-w,https://doi.org/10.1038/s41467-019-12843-w,https://www.nature.com/articles/s41467-019-12843-w.pdf,open_url_not_pdf,,本文关注 Ni 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Dry reforming of methane (DRM) is an attractive route to utilize CO 2 as a chemical feedstock with which to convert CH 4 into valuable syngas and simultaneously mitigate both greenhouse gases. Ni-based DRM catalysts are promising due to their high act,题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0043,Experimental,Ni,carbon/other support,oxygen reduction reaction,Atomically dispersed nickel–nitrogen–sulfur species anchored on porous carbon nanosheets for efficient water oxidation,Nature Communications,2019,Nature Portfolio,10.1038/s41467-019-09394-5,https://doi.org/10.1038/s41467-019-09394-5,https://www.nature.com/articles/s41467-019-09394-5.pdf,open_url_not_pdf,,"本文关注 Ni 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Developing low-cost electrocatalysts to replace precious Ir-based materials is key for oxygen evolution reaction (OER). Here, we report atomically dispersed nickel coordinated with nitrogen and sulfur species in porous carbon nanosheets as an electroc",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0044,Experimental,Pt,carbon/other support,hydrogen evolution reaction,Atomically dispersed platinum supported on curved carbon supports for efficient electrocatalytic hydrogen evolution,Nature Energy,2019,Nature Portfolio,10.1038/s41560-019-0402-6,https://doi.org/10.1038/s41560-019-0402-6,,no_open_pdf_in_metadata,,本文关注 Pt 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要未在元数据源中提供，建议通过 DOI 页面查看全文摘要。,识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
